retailer,title,price_eur,unit_measure,product_url,image_url,canonical_unit,canonical_unit_price
ALDI,Organic Cheesy Pasta & Vegetables with Chunks Tray Meal,1.29,0.2 KG,https://www.aldi.ie/product/mamia-cheesy-pasta-organic-tray-meal-000000000541979001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c4546b12-163b-4061-90c0-3a3280b8e0ff/Organic%20Cheesy%20Pasta%20%20Vegetables%20with%20Chunks%20Tray%20Meal,kg,6.45
ALDI,Basmati Rice,1.59,1 KG,https://www.aldi.ie/product/worldwide-foods-basmati-rice-1kg-000000000000262344,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/b09a6487-a891-47c0-8482-bde7c185b9c8/Basmati%20Rice,kg,1.59
ALDI,Basmati Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-basmati-rice-pouch-000000000000334608,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/786b6937-7076-49b0-be74-cf282f4962f7/Basmati%20Rice%20Pouch,kg,3.16
ALDI,Long Grain Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-microwave-long-grain-rice-000000000000335660,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/1d956e38-d92c-4256-8802-0ff5253bc88a/Long%20Grain%20Rice%20Pouch,kg,3.16
ALDI,Wholegrain Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-wholegrain-rice-000000000000335662,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/eb2e5c75-19c1-4e87-8887-c93ecb5f73c6/Wholegrain%20Rice%20Pouch,kg,3.16
ALDI,Mexican Style Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-mexican-style-rice-000000000000335694,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/cdc06d61-c0b4-4729-8215-9ff68b927c58/Mexican%20Style%20Rice%20Pouch,kg,3.16
ALDI,Vegetable Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-vegetable-rice-000000000000335695,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c2be3397-8461-49d8-b15d-756fd148f972/Vegetable%20Rice%20Pouch,kg,3.16
ALDI,Savoury Chicken Rice Pouch,0.79,0.25 KG,https://www.aldi.ie/product/worldwide-foods-chicken-rice-000000000000336392,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/eabd93a9-ed23-4f86-97cb-5fa2893ad0ee/Savoury%20Chicken%20Rice%20Pouch,kg,3.16
ALDI,Steamed Basmati Rice,1.29,0.28 KG,https://www.aldi.ie/product/worldwide-foods-microwave-basmati-rice-000000000000337307,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/ff0eea2f-a2eb-4341-8913-5ff6db8b4ad7/Steamed%20Basmati%20Rice,kg,4.607142857142857
ALDI,Easy Cook Long Grain Rice,1.35,1 KG,https://www.aldi.ie/product/worldwide-foods-easy-cook-rice-000000000000459326,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/929f3c6c-a26a-48e3-b248-8ca4290759e0/Easy%20Cook%20Long%20Grain%20Rice,kg,1.35
ALDI,Brown Rice,1.25,1 KG,https://www.aldi.ie/product/worldwide-foods-brown-rice-000000000000467442,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/0b086c40-97e7-43a3-9fd2-79de35942b6e/Brown%20Rice,kg,1.25
ALDI,Long Grain Rice,1.19,1 KG,https://www.aldi.ie/product/worldwide-foods-long-grain-rice-000000000000489927,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/a72ebd6b-49a7-4b68-b8a0-1358544309bc/Long%20Grain%20Rice,kg,1.19
ALDI,Roasted Vegetable Cous Cous,0.54,0.1 KG,https://www.aldi.ie/product/make-in-minutes-roasted-veg-cous-cous-000000000336088002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/31f569c9-8180-47ce-a326-b0f90c50a918/Roasted%20Vegetable%20Cous%20Cous,kg,5.4
ALDI,Special Wholegrain Rice & Quinoa Pouch,0.89,0.25 KG,https://www.aldi.ie/product/worldwide-foods-special-wholegrain-rice-quinoa-pouch-000000000336151002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/3ae86174-4b32-4e0d-9314-0aa3978d6d96/Special%20Wholegrain%20Rice%20%20Quinoa%20Pouch,kg,3.56
ALDI,"Special Wholegrain, Wild & Red Rice Pouch",0.89,0.25 KG,https://www.aldi.ie/product/worldwide-foods-special-wholegrain-wild-red-rice-pouch-000000000336151003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/4f487b32-c0f7-4898-9f78-4198e977888e/Special%20Wholegrain%20Wild%20%20Red%20Rice%20Pouch,kg,3.56
ALDI,Beef & Tomato Flavour Snack Noodles Pot,0.92,0.09 KG,https://www.aldi.ie/product/bramwells-beef-tomato-flavour-snack-noodles-pot-000000000336518001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/69d63d49-8b77-4820-ab13-3adf6d391610/Beef%20%20Tomato%20Flavour%20Snack%20Noodles%20Pot,kg,10.222222222222223
ALDI,Spicy Curry Flavour Snack Noodles Pot,0.92,0.09 KG,https://www.aldi.ie/product/bramwells-spicy-curry-flavour-snack-noodles-pot-000000000336518002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/9f2793e8-58a7-4cab-ad9a-3fe628f6df61/Spicy%20Curry%20Flavour%20Snack%20Noodles%20Pot,kg,10.222222222222223
ALDI,Peri Peri Rice Pouch,1.49,0.25 KG,https://www.aldi.ie/product/worldwide-foods-peri-peri-rice-pouch-000000000336926001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/366da547-bdc1-4ae0-a293-23bb462022ec/Peri%20Peri%20Rice%20Pouch,kg,5.96
ALDI,Lime & Coriander Rice Pouch,1.49,0.25 KG,https://www.aldi.ie/product/worldwide-foods-lime-coriander-rice-pouch-000000000336926002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/8972dc1e-9d88-4f08-af7b-f10f72637a77/Lime%20%20Coriander%20Rice%20Pouch,kg,5.96
ALDI,Steamed Pilau Rice,1.49,0.28 KG,https://www.aldi.ie/product/worldwide-foods-steamed-pilau-rice-000000000475844003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/abc24a77-9e5b-430f-a2a5-ac22cbc6ddd7/Steamed%20Pilau%20Rice,kg,5.321428571428571
ALDI,Steamed Long Grain Rice,1.49,0.3 KG,https://www.aldi.ie/product/worldwide-foods-steamed-long-grain-rice-000000000475844004,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c0fdf9bc-1121-4a22-a417-8e7b4fcbb15a/Steamed%20Long%20Grain%20Rice,kg,4.966666666666667
ALDI,Chicken & Mushroom Flavour Snack Noodle,0.92,0.09 KG,https://www.aldi.ie/product/bramwells-express-chicken-mushroom-flavour-snack-noodle-000000000000335805,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c86d662d-edd9-4383-be0e-a43522efb1f7/Chicken%20%20Mushroom%20Flavour%20Snack%20Noodle,kg,10.222222222222223
ALDI,Good Grains French Inspired Lentils Pouch,1.59,0.25 KG,https://www.aldi.ie/product/no-brand-french-inspired-lentils-000000000336243001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/fab21e42-31ad-4360-9d57-f7d1cbec069a/Good%20Grains%20French%20Inspired%20Lentils%20Pouch,kg,6.36
ALDI,Curry Noodle Bowl,0.99,0.085 KG,https://www.aldi.ie/product/bramwells-curry-noodle-bowl-000000000520122001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/fc3397e4-193c-41b3-92d7-3603115543a1/Curry%20Noodle%20Bowl,kg,11.647058823529411
ALDI,Rice Pudding,0.59,0.4 KG,https://www.aldi.ie/product/dessert-menu-rice-pudding-000000000000335787,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/66249bc0-a76e-4327-87c0-9096774ff69c/Rice%20Pudding,kg,1.4749999999999999
ALDI,Crisp Rice Cereal,1.19,0.375 KG,https://www.aldi.ie/product/harvest-morn-crisp-rice-cereal-000000000000308552,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/120fe537-df9c-4624-b83b-d983b8fc0d80/Crisp%20Rice%20Cereal,kg,3.1733333333333333
ALDI,Multigrain Rice Cakes,0.69,0.13 KG,https://www.aldi.ie/product/harvest-morn-multigrain-rice-cakes-000000000335830002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/86a2a147-2923-42d7-b5b9-9c902a10cad8/Multigrain%20Rice%20Cakes,kg,5.3076923076923075
ALDI,Unsalted Rice Cakes,0.69,0.13 KG,https://www.aldi.ie/product/harvest-morn-unsalted-rice-cakes-000000000335830003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/96f902c6-9fc2-4335-9ede-12a0f21879c8/Unsalted%20Rice%20Cakes,kg,5.3076923076923075
ALDI,Chicken Korma with Rice,3.99,0.45 KG,https://www.aldi.ie/product/inspired-cuisine-chicken-korma-with-rice-000000000399861001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/d52336b4-2445-4bac-a4c3-0a22ab39486c/Chicken%20Korma%20with%20Rice,kg,8.866666666666667
ALDI,Original Rice Pudding,0.79,0.18 KG,https://www.aldi.ie/product/brooklea-original-rice-pudding-000000000401646001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/77ab6c5b-b414-4674-aec2-221c16878f0b/Original%20Rice%20Pudding,kg,4.388888888888889
ALDI,Strawberry Rice Pudding,0.79,0.18 KG,https://www.aldi.ie/product/brooklea-strawberry-rice-pudding-000000000401646002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/6c6b5acb-b4c8-4034-ae57-6f055b464972/Strawberry%20Rice%20Pudding,kg,4.388888888888889
ALDI,Caramel Rice Cakes,0.95,0.138 KG,https://www.aldi.ie/product/savour-bakes-caramel-rice-cakes-000000000585746001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/cf686f5d-f89f-4016-8c23-aec9dc92032c/Caramel%20Rice%20Cakes,kg,6.884057971014492
ALDI,Sea Salt Rice Cakes,0.69,0.13 KG,https://www.aldi.ie/product/harvest-morn-sea-salt-rice-cakes-000000000335830001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/f25b3fdd-a241-4ce8-a74a-b2703be21e9c/Sea%20Salt%20Rice%20Cakes,kg,5.3076923076923075
ALDI,Salt & Vinegar Rice Cakes,0.95,0.13 KG,https://www.aldi.ie/product/savour-bakes-salt-vinegar-rice-cakes-000000000336417003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/ec58abd1-81f7-4c9a-a3f8-66cf31c482cd/Salt%20%20Vinegar%20Rice%20Cakes,kg,7.3076923076923075
ALDI,Sweet Chilli Rice Cakes,0.95,0.13 KG,https://www.aldi.ie/product/savour-bakes-sweet-chilli-rice-cakes-000000000336417004,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/1810b036-3e0e-432d-bbf6-60d08c5e1ff8/Sweet%20Chilli%20Rice%20Cakes,kg,7.3076923076923075
ALDI,Lightly Salted Rice Crackers,1.39,0.1 KG,https://www.aldi.ie/product/asia-specialities-lightly-salted-rice-crackers-000000000386893001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/7a524a06-eaa2-47e3-90a0-bfd2fa99ce16/Lightly%20Salted%20Rice%20Crackers,kg,13.899999999999999
ALDI,Sweet Chilli Rice Crackers,1.39,0.1 KG,https://www.aldi.ie/product/asia-specialities-sweet-chilli-rice-crackers-000000000386893002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/5fd493bb-b868-46ba-810b-87789fdb8bae/Sweet%20Chilli%20Rice%20Crackers,kg,13.899999999999999
ALDI,Hot Chicken Jalfrezi with Rice,3.99,0.45 KG,https://www.aldi.ie/product/inspired-cuisine-hot-chicken-jalfrezi-with-rice-000000000399861002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/d2b9e652-caba-464c-b928-d2c46f82c6f3/Hot%20Chicken%20Jalfrezi%20with%20Rice,kg,8.866666666666667
ALDI,Chicken Tikka Masala with Rice,3.99,0.45 KG,https://www.aldi.ie/product/inspired-cuisine-chicken-tikka-masala-with-rice-000000000399862001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/397581d3-02f6-49c9-b074-67952d7d49c7/Chicken%20Tikka%20Masala%20with%20Rice,kg,8.866666666666667
ALDI,Chilli Con Carne with Rice,3.99,0.37 KG,https://www.aldi.ie/product/nutriquick-chilli-con-carne-with-rice-000000000400556001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/1d59fe48-2413-4881-a5f0-8135255f429f/Chilli%20Con%20Carne%20with%20Rice,kg,10.783783783783784
ALDI,Vanilla Custard Rice Pudding,0.79,0.18 KG,https://www.aldi.ie/product/brooklea-vanilla-custard-rice-pudding-000000000401646003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/2175807d-227f-4a78-a691-b16cc95d2932/Vanilla%20Custard%20Rice%20Pudding,kg,4.388888888888889
ALDI,Authentic Chicken Curry with Rice,3.99,0.37 KG,https://www.aldi.ie/product/nutriquick-authentic-chicken-curry-with-rice-000000000402886002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/1ba14ba0-7efc-4818-8e07-2d2280c8549e/Authentic%20Chicken%20Curry%20with%20Rice,kg,10.783783783783784
ALDI,Dark Chocolate Rice Cakes,1.29,0.118 KG,https://www.aldi.ie/product/gullon-dark-chocolate-rice-cakes-000000000337008001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/46d0d2fe-14e6-453f-856c-59d70290ba90/Dark%20Chocolate%20Rice%20Cakes,kg,10.932203389830509
ALDI,Sour Cream & Onion Rice Cakes,0.95,0.13 KG,https://www.aldi.ie/product/savour-bakes-sour-cream-onion-rice-cakes-000000000336417005,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/b8f8ebe8-e0a2-49b8-ab44-6257fc54725f/Sour%20Cream%20%20Onion%20Rice%20Cakes,kg,7.3076923076923075
ALDI,Organic Mini Apple Rice Cakes,0.79,0.04 KG,https://www.aldi.ie/product/mamia-organic-mini-apple-rice-cakes-000000000343887001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/db59e545-522a-4a30-8533-4896a05e2be5/Organic%20Mini%20Apple%20Rice%20Cakes,kg,19.75
ALDI,Organic Mini Raspberry Rice Cakes,0.79,0.04 KG,https://www.aldi.ie/product/mamia-organic-mini-raspberry-rice-cakes-000000000343887002,https://dm.emea.cms.aldi.cx/is/content/aldiprodeu/GB%20Fallback%20Image%203-no%20text,kg,19.75
ALDI,Organic Chicken Casserole with Rice Pouch,0.99,0.13 KG,https://www.aldi.ie/product/mamia-chicken-casserole-organic-stage-2-pouches-000000000505690001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/d9f8ea22-7ccd-407c-a5e4-d9dd402ca709/Organic%20Chicken%20Casserole%20with%20Rice%20Pouch,kg,7.615384615384615
ALDI,Chicken Noodle Bowl,0.99,0.085 KG,https://www.aldi.ie/product/bramwells-chicken-noodle-bowl-000000000520122002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/b63b7390-15de-4200-ac6d-5389755ab2d0/Chicken%20Noodle%20Bowl,kg,11.647058823529411
ALDI,Teriyaki Noodle Boxes,1.99,0.25 KG,https://www.aldi.ie/product/asia-green-garden-teriyaki-noodle-boxes-000000000540871001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/82ab6310-3ca8-4be3-bbd1-2e34098a6916/Teriyaki%20Noodle%20Boxes,kg,7.96
ALDI,Katsu Noodle Boxes,1.99,0.25 KG,https://www.aldi.ie/product/asia-green-garden-katsu-noodle-boxes-000000000540871002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/d9cc1347-7ef2-464d-b64e-c5f09bc81d3e/Katsu%20Noodle%20Boxes,kg,7.96
ALDI,Satay Noodle Boxes,1.99,0.25 KG,https://www.aldi.ie/product/asia-green-garden-satay-noodle-boxes-000000000540871003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/3c10c749-0a50-4238-8c3f-1b774f5de44f/Satay%20Noodle%20Boxes,kg,7.96
ALDI,Classic Soba Noodles Pot,1.29,0.9 KG,https://www.aldi.ie/product/bramwells-express-classic-soba-noodles-pot-000000000600739001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/e53df416-99f0-4c4f-8a53-e20395a79ea9/Classic%20Soba%20Noodles%20Pot,kg,1.4333333333333333
ALDI,Chilli Flavour Soba Noodles Pot,1.29,0.9 KG,https://www.aldi.ie/product/bramwells-express-chilli-flavour-soba-noodles-pot-000000000600739002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/3a4ab582-8887-4c90-9ef4-927c7c8586dd/Chilli%20Flavour%20Soba%20Noodles%20Pot,kg,1.4333333333333333
ALDI,Yakitori Flavour Soba Noodles Pot,1.29,0.9 KG,https://www.aldi.ie/product/bramwells-express-yakitori-flavour-soba-noodles-pot-000000000600739003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/46867615-d7bd-4e4f-baad-689fbb4c2675/Yakitori%20Flavour%20Soba%20Noodles%20Pot,kg,1.4333333333333333
ALDI,Chicken & Chorizo Paella Rice Meal,2.99,0.7 KG,https://www.aldi.ie/product/ready-set-cook-chicken-chorizo-paella-rice-meal-000000000597068005,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/72a00e46-0515-4f89-a228-ce613a1826d2/Chicken%20%20Chorizo%20Paella%20Rice%20Meal,kg,4.271428571428572
ALDI,Original & Strawberry Rice Pudding 6 Pack,3.19,1.08 KG,https://www.aldi.ie/product/brooklea-original-strawberry-rice-pudding-6-pack-000000000403836002,https://dm.emea.cms.aldi.cx/is/content/aldiprodeu/GB%20Fallback%20Image%203-no%20text,kg,2.9537037037037033
ALDI,Choco Rice Cereal Bars 6 Pack,1.49,0.12 KG,https://www.aldi.ie/product/harvest-morn-choco-rice-cereal-bars-6-pack-000000000580561001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/a1e62531-bc67-43ce-9e34-fab373825658/Choco%20Rice%20Cereal%20Bars%206%20Pack,kg,12.416666666666668
ALDI,Crisp Rice Cereal Bars 6 Pack,1.49,0.12 KG,https://www.aldi.ie/product/harvest-morn-crisp-rice-cereal-bars-6-pack-000000000580561002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/825bd621-83d2-4ac1-b502-0a06c59c2031/Crisp%20Rice%20Cereal%20Bars%206%20Pack,kg,12.416666666666668
ALDI,Salted Caramel Rice Cake Bars 5 Pack,1.99,0.09 KG,https://www.aldi.ie/product/savour-bakes-salted-caramel-rice-cake-bars-5-pack-000000000447136002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/11e51091-c023-4d89-ac0d-a58bbf97d9af/Salted%20Caramel%20Rice%20Cake%20Bars%205%20Pack,kg,22.11111111111111
ALDI,Slow Cooked Irish Chicken Korma with Basmati Rice,5.99,0.6 KG,https://www.aldi.ie/product/ready-set-cook-korma-chicken-meal-kit-000000000601344001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/fa98994b-f1e7-4819-9130-876fcc6b916b/Slow%20Cooked%20Irish%20Chicken%20Korma%20with%20Basmati%20Rice,kg,9.983333333333334
ALDI,Slow Cooked Irish Chicken Tikka Masala with Basmati Rice,5.99,0.6 KG,https://www.aldi.ie/product/ready-set-cook-tikka-chicken-meal-kit-000000000601344002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/7609422a-b7d4-46cc-a6ad-64ec4b37ea63/Slow%20Cooked%20Irish%20Chicken%20Tikka%20Masala%20with%20Basmati%20Rice,kg,9.983333333333334
ALDI,Organic Sweet & Sour Veg & Chicken with Rice & Chunks Tray Meal,1.29,0.2 KG,https://www.aldi.ie/product/mamia-sweet-sour-chicken-organic-tray-meal-000000000541979003,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/a29062ab-ca4c-44c7-947d-cdc8f7fa7585/Organic%20Sweet%20%20Sour%20Veg%20%20Chicken%20with%20Rice%20%20Chunks%20Tray%20Meal,kg,6.45
ALDI,Oriental Noodle Meal,2.99,0.7 KG,https://www.aldi.ie/product/ready-set-cook-oriental-noodle-meal-000000000597068002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/9d0c3685-4ac8-4605-a951-4c8d477c7a62/Oriental%20Noodle%20Meal,kg,4.271428571428572
ALDI,Bramwell Chicken Noodle Soup,0.69,0.005 KG,https://www.aldi.ie/product/bramwells-bramwell-chicken-noodle-soup-000000000000543613,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/111081e0-82cf-4e70-8e24-cfcb5e305cf3/Bramwell%20Chicken%20Noodle%20Soup,kg,138.0
ALDI,Teriyaki Noodles Protein Pot,2.79,0.35 KG,https://www.aldi.ie/product/inspired-cuisine-teriyaki-noodles-protein-pot-000000000507447001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/2d67ae7d-4ff0-45df-a638-ee7e587bbd48/Teriyaki%20Noodles%20Protein%20Pot,kg,7.971428571428572
ALDI,Beef Noodle Instant Soup,0.39,0.055 KG,https://www.aldi.ie/product/bramwells-beef-noodle-instant-soup-000000000532127001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/44cddb58-4bcc-4e74-b95c-eb34eac33f2b/Beef%20Noodle%20Instant%20Soup,kg,7.090909090909091
ALDI,Korean Style Chicken Noodles,3.49,0.5 KG,https://www.aldi.ie/product/slim-well-korean-style-chicken-noodles-000000000488553007,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/079ce28c-56bb-4dbb-8ed2-7434f88f76d7/Korean%20Style%20Chicken%20Noodles,kg,6.98
ALDI,Thai Style King Prawn Soup with Noodles,3.89,0.375 KG,https://www.aldi.ie/product/specially-selected-thai-style-king-prawn-soup-with-noodles-000000000387343002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/1b6748e6-b90b-4583-8091-ac90ef7d7262/Thai%20Style%20King%20Prawn%20Soup%20with%20Noodles,kg,10.373333333333333
ALDI,Vegetable Stir Fry,1.59,0.4 KG,https://www.aldi.ie/product/nature-s-pick-vegetable-stir-fry-000000000000538685,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/a8422bd4-9ce1-4082-98fe-713a8a0bc63b/Vegetable%20Stir%20Fry,kg,3.975
ALDI,Vegetable Fajita Kit,1.99,0.4 KG,https://www.aldi.ie/product/ready-set-cook-vegetable-fajita-kit-000000000000527821,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c25b8f50-846c-49b9-ada5-ffbb0f632b39/Vegetable%20Fajita%20Kit,kg,4.975
ALDI,Green Beans,0.95,0.22 KG,https://www.aldi.ie/product/nature-s-pick-green-beans-000000000000340741,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c79bcf7b-8616-413e-b3e5-353e93e5fce0/Green%20Beans,kg,4.318181818181818
ALDI,Whole Green Beans,1.09,1 KG,https://www.aldi.ie/product/four-seasons-whole-green-beans-000000000275878001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/755e5bfd-ae78-48cb-8a40-a6353f5eb476/Whole%20Green%20Beans,kg,1.09
ALDI,Mixed Beans in Water,0.62,0.24 Kg drained,https://www.aldi.ie/product/four-seasons-mixed-beans-000000000286085001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/bc87cd6d-df09-4a66-84af-3dfc1637f1e1/Mixed%20Beans%20in%20Water,kg,2.5833333333333335
ALDI,Original Jelly Beans,1.49,0.2 KG,https://www.aldi.ie/product/dominion-original-jelly-beans-000000000400448001,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/517e59e1-563f-4f4b-91ad-1e660269e448/Original%20Jelly%20Beans,kg,7.449999999999999
ALDI,Sour Jelly Beans,1.49,0.2 KG,https://www.aldi.ie/product/dominion-sour-jelly-beans-000000000400448002,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/14375c40-4f7e-452a-9404-53d2e351b35d/Sour%20Jelly%20Beans,kg,7.449999999999999
ALDI,Three Bean Chilli,3.49,0.5 KG,https://www.aldi.ie/product/slim-well-three-bean-chilli-000000000488553006,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/c1392903-26fd-421d-a756-89ceaf2ceb29/Three%20Bean%20Chilli,kg,6.98
ALDI,Chicken Bean Bake,3.99,0.4 KG,https://www.aldi.ie/product/nutripower-chicken-bean-bake-000000000631434002,https://dm.emea.cms.aldi.cx/is/content/aldiprodeu/GB%20Fallback%20Image%203-no%20text,kg,9.975
ALDI,No Added Sugar Baked Beans,0.49,0.42 KG,https://www.aldi.ie/product/bramwells-no-added-sugar-baked-beans-000000000000335769,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/7269a304-1dae-492a-90d2-631e58f7f26e/No%20Added%20Sugar%20Baked%20Beans,kg,1.1666666666666667
ALDI,Extra Fine Green Beans,1.79,0.22 KG,https://www.aldi.ie/product/specially-selected-extra-fine-green-beans-000000000000340816,https://dm.emea.cms.aldi.cx/is/image/aldiprodeu/product/jpg/scaleWidth/232/2c620cf1-5354-422f-8138-95a21a12a89a/Extra%20Fine%20Green%20Beans,kg,8.136363636363637
ALDI,Mexican Bean Spicy Enchiladas,3.99,0.43 KG,https://www.aldi.ie/product/carlos-mexican-bean-spicy-enchiladas-000000000606057002,https://dm.emea.cms.aldi.cx/is/content/aldiprodeu/GB%20Fallback%20Image%203-no%20text,kg,9.279069767441861
